A_air,DELAY,GCD,HeadingDegree,Dep_Hub,Arr_Hub,Weekday,Spring,Summer,Fall,Winter,Dep_congestion,Arr_congestion
83,12,510.03799,-3,1,0,1,0,1,0,0,1.052631579,0.647058824
138,39,1047.995729,-7,0,0,1,0,1,0,0,0.888888889,0.285714286
123,11,989.849845,4,0,0,1,0,0,1,0,0.272727273,1.058823529
143,5,964.817638,-15,0,1,1,0,0,1,0,0.1875,0.678571429
335,15,2518.463271,-45,1,1,1,0,0,0,1,1.75,0.764705882
81,7,540.032558,-4,0,1,1,0,0,1,0,0.416666667,0.666666667
83,20,603.134032,4,1,0,0,0,1,0,0,1.074074074,0.166666667
256,14,1908.348675,-27,1,0,1,0,0,1,0,0.55,1.090909091
199,11,1769.842435,31,0,1,1,0,0,0,1,0.583333333,0.133333333
38,12,173.11296,2,0,0,1,0,1,0,0,0.333333333,1.375
236,16,1767.800732,-30,1,0,1,0,0,1,0,1,0.5
46,5,299.410217,5,0,1,0,0,0,1,0,0.333333333,0.444444444
242,6,2131.507657,39,1,1,0,0,0,0,1,0.333333333,0.571428571
173,9,1545.824818,28,0,1,1,0,0,0,1,0.833333333,0.892857143
170,28,1459.112687,22,1,0,1,0,0,1,0,1.1,0.4
65,57,394.782984,7,1,0,1,0,1,0,0,1.384615385,0.733333333
89,20,571.590207,-10,1,1,1,0,1,0,0,1.090909091,0.142857143
107,9,623.223317,-7,0,0,1,0,0,0,1,0.28,0.166666667
252,10,1870.57074,-31,0,1,1,0,0,0,1,0.571428571,0.315789474
190,16,1289.919828,-12,0,1,1,1,0,0,0,0.461538462,0.733333333
57,7,208.704082,-3,0,0,1,1,0,0,0,0.727272727,0.6
92,7,609.300452,-8,0,1,0,0,0,1,0,0.666666667,0.733333333
221,28,1870.57074,31,1,0,0,1,0,0,0,0.666666667,0.409090909
84,8,609.300452,8,1,1,1,0,0,1,0,0.6,0.444444444
41,26,267.533473,-4,1,0,0,1,0,0,0,1.3,0.225806452
91,29,540.032558,4,1,0,1,0,0,0,1,0.970588235,0.692307692
55,4,357.179769,4,1,1,1,0,0,0,1,0.846153846,1
61,57,265.912564,-3,0,1,0,1,0,0,0,0,0.666666667
97,40,576.897383,-3,0,1,1,0,1,0,0,0.555555556,0.862068966
95,21,685.849277,13,1,1,1,0,1,0,0,0.36,0.8
59,38,379.434596,7,0,1,1,0,0,0,1,0.210526316,0.2
122,17,829.627338,-16,0,1,1,0,1,0,0,1,0.214285714
57,47,420.795085,6,0,0,1,0,0,0,1,0.888888889,1.375
59,30,347.632429,-6,0,1,1,1,0,0,0,0,0.352941176
53,14,357.179769,-4,1,0,0,0,1,0,0,0.529411765,0.571428571
56,20,351.782544,-4,1,0,0,1,0,0,0,0.105263158,0.636363636
127,29,956.196441,-14,1,0,1,0,0,1,0,0.772727273,0.666666667
143,6,1106.14354,17,1,0,1,0,1,0,0,0.52,0.285714286
65,23,447.510212,5,0,0,1,0,0,1,0,0.461538462,0.833333333
125,6,990.948482,18,1,0,1,0,1,0,0,0.608695652,0.666666667
66,32,369.14826,-6,1,0,1,0,0,1,0,0.892857143,0.923076923
124,8,990.948482,18,1,0,1,0,0,0,1,0.272727273,0.133333333
90,24,620.091504,-7,0,1,0,0,0,1,0,0,1
126,18,841.089583,-7,1,0,1,0,1,0,0,0.666666667,0.727272727
173,16,1502.783943,13,1,0,1,0,0,0,1,0.652173913,0.388888889
47,15,255.35434,4,0,0,0,0,1,0,0,0.428571429,0.333333333
80,37,540.032558,-4,0,1,1,0,0,0,1,0.5,0.482758621
68,12,394.782984,-7,0,0,1,0,0,1,0,1.166666667,0.428571429
125,9,942.919725,17,1,0,1,0,0,1,0,0.391304348,0.222222222
180,11,1617.638329,28,1,0,1,0,0,1,0,0.272727273,0.03030303
56,18,357.179769,-4,1,0,1,0,0,1,0,0.733333333,0.555555556
119,41,737.983952,-14,0,0,1,0,0,1,0,0.8,0.714285714
297,18,2201.081715,-39,1,0,1,0,0,1,0,1.071428571,0.9
212,23,1545.824818,-28,1,0,1,0,0,1,0,0.68,0.4
236,13,2154.100439,38,0,1,1,0,0,1,0,0.636363636,0.741935484
101,10,778.17093,-11,1,1,1,0,0,1,0,0.375,0.939393939
120,22,876.071914,-15,1,1,0,0,1,0,0,0.565217391,0.736842105
229,9,1959.33941,35,0,1,0,0,1,0,0,0.666666667,0.95
40,10,268.566588,-3,1,0,1,0,1,0,0,0.75,0.941176471
94,24,690.933963,0,0,0,0,1,0,0,0,0.9,0.9
288,54,2218.181562,-37,0,1,0,0,0,0,1,0.263157895,0.8125
153,10,1202.491246,20,1,0,1,0,1,0,0,1.130434783,0.875
82,13,562.735694,7,1,0,1,0,0,0,1,0.8,0.782608696
83,4,576.897383,3,1,1,1,0,0,0,1,0.625,0.545454545
168,15,1460.052292,28,1,1,1,0,0,1,0,0.818181818,0.6
95,15,603.134032,-4,0,0,0,0,1,0,0,0.533333333,1
95,25,540.032558,-4,0,1,0,1,0,0,0,0.538461538,0.666666667
222,53,1786.762313,-31,0,0,1,0,0,0,1,0.84,1
141,15,1100.535857,10,0,0,0,1,0,0,0,0.5,0.333333333
55,9,295.111722,-4,0,1,1,0,1,0,0,0.714285714,0.2
55,10,317.942589,-5,1,0,1,0,1,0,0,0.592592593,0.2
123,32,989.849845,4,0,0,1,1,0,0,0,0.7,0.6875
44,15,267.533473,-4,1,0,1,0,0,0,1,1.117647059,0.379310345
67,14,447.510212,5,0,0,0,0,0,0,1,0.666666667,0.5
182,33,1479.580121,25,1,1,1,1,0,0,0,0.8,0.714285714
59,39,347.632429,6,0,1,1,0,0,1,0,0.5625,0.7
73,39,390.388606,5,1,1,1,0,1,0,0,0.3,0.769230769
68,12,295.111722,-4,0,0,1,1,0,0,0,0.461538462,1.083333333
117,8,908.840734,17,1,1,0,1,0,0,0,0.655172414,0.357142857
61,29,447.510212,-5,0,0,0,0,1,0,0,1.166666667,0.769230769
100,46,778.17093,-11,0,1,1,0,1,0,0,0.888888889,0.515151515
215,16,1456.257438,-27,1,1,1,0,0,0,1,0.166666667,0.266666667
173,1,1459.112687,22,0,0,1,0,0,1,0,0.9,1
323,10,2443.223163,-45,1,1,1,1,0,0,0,0.6,1.111111111
279,3,2494.611683,44,0,0,0,1,0,0,0,1,0.533333333
162,29,960.346396,-6,0,1,1,0,1,0,0,0.315789474,0.896551724
191,7,1786.762313,31,0,1,1,0,0,0,1,0.5625,0.5
81,7,486.821961,-1,0,1,1,1,0,0,0,0.705882353,0.842105263
45,39,255.35434,4,0,0,1,0,1,0,0,0.571428571,0.8
265,9,1961.40438,-34,0,1,1,1,0,0,0,0.592592593,0.9375
37,26,151.277385,1,0,0,0,0,1,0,0,0.526315789,0.071428571
259,11,1886.742458,-35,1,0,1,1,0,0,0,0.92,0.636363636
95,57,685.356058,9,0,0,1,0,0,0,1,0.2,0.454545455
109,21,615.651481,-12,0,1,1,0,0,0,1,0.8,0.470588235
138,11,995.353239,-16,0,1,1,0,0,1,0,0.421052632,0.724137931
55,9,357.179769,4,0,1,0,0,0,0,1,0.538461538,0.705882353
144,5,1106.14354,-17,0,0,1,0,0,1,0,0.538461538,1.043478261
101,28,649.434123,12,1,1,1,0,1,0,0,0.72,0.666666667
265,42,1932.088676,-39,1,0,1,0,0,0,1,0.375,0.416666667
287,4,2518.463271,45,0,0,1,0,0,0,1,0.5625,0.533333333
82,17,576.897383,3,0,1,1,0,0,1,0,1,0.666666667
102,21,778.17093,-11,0,1,1,0,1,0,0,0.9,1.03030303
132,55,1189.249182,20,0,1,1,0,0,0,1,0.071428571,0.296296296
80,55,539.094314,-10,0,1,0,0,1,0,0,0.375,0.65
61,21,351.782544,4,1,0,1,0,0,1,0,0.583333333,0.19047619
110,13,832.59334,10,0,1,1,0,0,1,0,1,0.321428571
201,49,1545.824818,-28,1,0,1,0,1,0,0,0.586206897,0.466666667
137,2,1060.574013,-18,0,0,0,1,0,0,0,0.25,0.4
107,10,861.040268,9,1,1,1,0,0,1,0,0.9375,0.6
184,12,1521.159554,23,0,0,1,0,1,0,0,0.071428571,0.166666667
83,5,623.223317,7,0,0,1,1,0,0,0,0.583333333,0.310344828
88,11,685.849277,13,1,0,0,0,0,0,1,0.2,0.9
49,2,299.410217,5,0,1,1,0,0,0,1,1.333333333,0.866666667
190,11,1617.638329,28,0,1,1,0,0,0,1,0.266666667,0.575757576
153,8,1119.647562,-21,0,0,1,1,0,0,0,0.4,0.4375
99,25,737.983952,14,1,0,1,1,0,0,0,0.4,0.777777778
109,8,963.066921,15,0,0,1,1,0,0,0,0.1,0.692307692
139,21,1100.535857,10,0,0,1,0,0,1,0,1,0.8
223,13,1772.406556,35,0,1,1,1,0,0,0,0.727272727,1
123,10,841.089583,7,0,0,0,0,1,0,0,1,0.733333333
114,8,841.089583,7,0,0,1,0,0,1,0,0.5,0.533333333
150,14,1112.807978,7,0,0,0,0,0,0,1,0.230769231,0.625
173,15,1479.580121,25,0,1,1,0,0,0,1,0.133333333,0.043478261
120,8,1060.507119,20,1,0,1,0,0,1,0,0.625,0.6
247,26,2203.538884,38,0,1,1,0,1,0,0,0.727272727,0.677419355
218,18,1855.22985,35,1,0,1,0,1,0,0,0.818181818,0.777777778
240,22,1916.344663,-33,1,0,1,0,0,1,0,0.8,0.5
119,6,841.089583,7,0,0,0,1,0,0,0,1,0.529411765
110,30,884.177395,14,1,1,1,0,1,0,0,0.941176471,0.333333333
50,9,295.111722,4,1,0,1,0,1,0,0,0.533333333,0.916666667
41,17,268.566588,-3,0,0,1,1,0,0,0,0.538461538,1.125
234,11,1550.496589,-29,0,1,0,0,0,0,1,0.769230769,0.482758621
133,20,929.090586,13,1,0,1,1,0,0,0,0.375,0.333333333
221,14,1767.800732,-30,1,0,1,0,0,1,0,0.428571429,0.666666667
37,7,173.11296,2,0,0,1,0,0,0,1,1,0.777777778
248,36,1886.742458,-35,1,1,1,0,0,1,0,0.52,1.111111111
304,19,2518.463271,-45,0,0,0,0,1,0,0,1.375,0.941176471
120,7,804.58072,-13,0,1,0,0,0,1,0,0.125,0.8
52,16,299.410217,5,0,1,1,1,0,0,0,0.333333333,0.894736842
103,22,571.590207,-10,0,1,1,0,0,1,0,1.125,1.125
139,24,908.840734,-17,1,1,1,1,0,0,0,0.875,0.7
52,14,295.111722,4,0,0,1,0,0,1,0,0.666666667,1
133,10,856.955197,-4,0,1,1,0,0,1,0,0.565217391,0.958333333
107,8,812.418892,5,1,1,1,0,0,0,1,0.5,0.571428571
97,21,778.17093,11,1,0,1,0,1,0,0,0.481481481,0.5
162,5,1118.565985,-3,0,1,1,1,0,0,0,0.416666667,1.111111111
107,11,778.17093,11,1,0,0,0,1,0,0,0.925925926,0.875
111,10,875.322395,-13,1,0,1,0,1,0,0,0.263157895,0.666666667
113,12,856.955197,-4,0,1,1,0,1,0,0,0.705882353,0.464285714
86,21,571.590207,10,1,0,1,1,0,0,0,1.086956522,0.888888889
200,12,1645.838101,-31,0,1,1,1,0,0,0,1.1,0.625
53,11,357.179769,4,0,1,0,0,1,0,0,0.636363636,1
356,23,2518.463271,-45,0,0,1,0,0,0,1,1,1
218,9,1830.391981,32,1,1,1,0,0,0,1,0.733333333,0.782608696
136,8,1008.32884,-5,0,1,1,1,0,0,0,0.411764706,0.620689655
134,6,946.311628,8,0,0,1,0,1,0,0,0.368421053,1
54,7,369.14826,6,1,0,1,0,0,1,0,0.52173913,0.620689655
138,47,1060.507119,-20,1,1,1,0,0,0,1,1.833333333,0.764705882
154,34,1223.650541,-21,1,1,1,0,1,0,0,1,0.5625
91,18,637.097868,-11,0,0,0,1,0,0,0,0.896551724,0.470588235
98,11,707.170628,-11,1,0,1,0,0,1,0,0.466666667,0.5625
58,11,420.795085,6,0,0,1,0,0,1,0,0.444444444,0.533333333
143,13,1042.699516,-17,0,1,0,1,0,0,0,0.65,0.631578947
190,28,1545.824818,-28,1,0,1,0,1,0,0,0.142857143,0.066666667
66,5,431.45735,-2,0,1,0,0,0,0,1,0.375,0.393939394
204,4,1545.824818,-28,1,0,1,1,0,0,0,0.32,0.866666667
53,28,357.179769,-4,1,0,1,0,0,1,0,0.588235294,0.692307692
73,47,486.821961,-1,1,0,0,0,0,0,1,0.2,0.578947368
126,7,834.423578,6,0,1,1,0,1,0,0,0.5,1
82,14,523.519563,-7,0,1,1,0,0,1,0,1.111111111,0.333333333
254,17,2154.100439,38,0,0,1,0,1,0,0,0.818181818,0.620689655
106,23,898.49101,6,0,1,1,0,0,0,1,0.3125,0.285714286
131,7,847.40384,3,0,0,1,0,0,1,0,0.384615385,0.75
45,36,255.35434,4,0,0,1,0,0,1,0,0.5,1
162,17,970.34905,-15,0,1,1,1,0,0,0,1.222222222,0.722222222
47,52,173.11296,-2,0,0,1,0,0,1,0,0.818181818,1
122,44,988.067443,18,0,1,0,0,1,0,0,1,0.166666667
53,6,379.434596,7,0,1,1,0,0,1,0,0.454545455,0.2
179,3,1545.824818,28,0,1,0,1,0,0,0,0.384615385,0.620689655
116,14,813.596649,-5,0,0,1,1,0,0,0,0.625,0.25
216,8,1886.742458,-35,1,1,0,0,0,1,0,0.8,0.769230769
125,29,943.813088,13,1,0,0,1,0,0,0,0.4,0.75
80,11,428.586941,2,0,1,0,0,0,1,0,0.055555556,1.130434783
141,37,988.067443,-18,1,1,1,0,0,0,1,0.25,0.909090909
130,6,989.849845,-4,0,0,0,0,1,0,0,0.823529412,0.818181818
109,9,884.177395,14,0,1,0,0,0,1,0,0.470588235,0.526315789
146,15,929.47781,-16,0,1,1,0,0,1,0,0.888888889,0.705882353
120,37,946.311628,-8,1,0,1,0,0,1,0,0.454545455,0.19047619
329,39,2307.990415,-41,0,1,1,0,0,0,1,1,0.666666667
155,9,1272.624121,21,1,0,1,0,0,1,0,0.304347826,0.5
43,28,174.215841,-3,1,0,1,1,0,0,0,1.125,0.666666667
149,6,1183.116994,16,0,0,1,0,0,0,1,0.133333333,0.333333333
223,24,1961.40438,34,1,0,0,0,0,1,0,0.571428571,0.032258065
62,18,388.846635,3,1,0,0,0,1,0,0,0.37037037,0.476190476
103,10,760.200443,13,0,1,1,0,1,0,0,0.956521739,1
79,12,562.735694,7,1,1,1,0,0,0,1,0.76,0.869565217
131,6,989.849845,4,0,0,0,1,0,0,0,0.727272727,0.75
277,9,1819.810735,-34,0,1,0,0,0,0,1,0.555555556,0.352941176
64,6,486.821961,1,1,0,0,0,1,0,0,0.333333333,0.588235294
149,20,1069.546709,5,0,0,0,0,0,1,0,0.272727273,0.833333333
76,10,523.519563,7,1,0,1,0,0,1,0,0.862068966,0.777777778
111,53,737.983952,14,0,0,1,0,0,1,0,0.88,1
119,-1,834.423578,6,1,0,1,1,0,0,0,0.473684211,0.2
112,5,964.817638,15,0,0,1,0,0,0,1,0.48,0.375
147,13,1100.535857,-10,0,0,1,1,0,0,0,0.9,0.5
84,17,637.097868,11,0,0,0,0,0,0,1,0.833333333,0.366666667
60,56,394.782984,7,0,0,1,0,0,0,1,0.818181818,0.533333333
37,40,216.302988,1,0,0,1,0,0,0,1,0.222222222,0.666666667
40,17,208.704082,3,1,0,0,0,0,1,0,1,0.545454545
111,14,735.602365,10,0,0,0,0,0,1,0,0.413793103,1.111111111
93,12,685.849277,13,1,0,1,0,0,0,1,0.92,0.7
338,11,2494.611683,-44,0,0,0,0,0,1,0,0.75,0.666666667
82,6,637.097868,11,0,0,1,0,1,0,0,0.583333333,0.428571429
157,28,1069.546709,-5,0,0,0,0,1,0,0,0.666666667,0.916666667
102,14,690.478391,-7,0,0,0,0,0,0,1,0.375,0.210526316
214,12,1830.391981,-32,1,1,0,0,1,0,0,2,0
107,7,735.602365,-10,0,1,1,0,0,1,0,0.6,0.862068966
343,6,2307.990415,-41,0,0,1,0,0,0,1,0.818181818,0.578947368
109,14,908.840734,17,1,1,0,0,1,0,0,0.827586207,0.75
39,2,268.566588,3,0,0,0,1,0,0,0,0.411764706,0.294117647
320,1,2416.374329,-43,0,0,1,0,0,1,0,0.846153846,0.941176471
257,4,2055.947818,34,0,0,1,0,1,0,0,0.416666667,0.368421053
171,11,1258.858834,-24,0,1,1,0,1,0,0,0.928571429,0.461538462
48,14,268.566588,3,0,1,1,1,0,0,0,0.7,0.555555556
37,14,267.533473,-4,0,1,1,0,1,0,0,0.0625,0.696969697
238,7,2154.100439,38,1,0,1,0,0,0,1,0.818181818,0.419354839
51,57,208.704082,-3,0,1,1,0,1,0,0,1,1.111111111
260,17,1961.40438,-34,1,1,0,0,0,1,0,0.925925926,0.823529412
60,18,388.846635,-3,0,1,1,0,1,0,0,0.444444444,0.515151515
116,35,861.040268,-9,0,0,0,0,1,0,0,0.5,0.206896552
156,25,1118.837186,-10,0,0,1,1,0,0,0,0.714285714,0.333333333
300,10,2616.005634,47,0,0,1,1,0,0,0,0.882352941,0.4375
127,10,1042.699516,-17,0,1,1,0,1,0,0,0.15,0.722222222
132,18,946.311628,8,0,1,1,0,1,0,0,0.368421053,0.642857143
90,15,609.300452,-8,0,1,1,0,0,0,1,1.111111111,0.677419355
116,8,929.47781,16,1,0,1,1,0,0,0,0.4375,0.875
52,7,299.410217,5,0,1,1,0,0,0,1,0.833333333,0.611111111
38,17,255.35434,4,0,0,0,1,0,0,0,0.555555556,0.888888889
111,29,841.089583,7,0,1,1,0,0,0,1,0.5,0.714285714
75,6,597.939419,11,1,1,1,0,1,0,0,0.875,0.5
153,14,1047.995729,-7,1,0,0,0,0,1,0,0.636363636,0.714285714
173,10,1479.580121,25,1,1,0,1,0,0,0,0.733333333,1
109,24,908.840734,17,1,1,1,1,0,0,0,0.357142857,0.125
320,34,2518.463271,-45,1,1,1,0,1,0,0,0.25,0.8125
116,27,941.642563,15,1,0,1,0,0,0,1,0.555555556,0.5
100,19,685.849277,-13,1,1,0,0,0,1,0,1,0.357142857
50,10,369.14826,-6,0,0,1,1,0,0,0,1.08,0.176470588
219,12,1756.535367,-32,1,0,1,0,0,1,0,0.8,0.266666667
83,18,515.997077,-7,1,1,1,1,0,0,0,0.9,0.739130435
139,11,960.346396,-6,0,1,1,1,0,0,0,0.428571429,0.275862069
146,9,1047.995729,7,0,0,1,1,0,0,0,0.615384615,1.25
84,34,615.651481,12,0,0,1,1,0,0,0,0.24,0.888888889
185,10,1460.23117,25,0,1,1,0,0,0,1,0.636363636,0.551724138
186,14,1394.176857,-23,1,0,1,1,0,0,0,0.9,0.275862069
81,10,576.897383,3,1,1,1,0,0,0,1,0.428571429,0.363636364
177,16,1272.783529,-19,1,0,0,0,0,0,1,0.217391304,0.166666667
124,36,847.40384,-3,0,0,1,0,0,1,0,1,0.214285714
139,15,1069.546709,5,0,0,0,0,0,1,0,0.272727273,0.166666667
118,10,927.682823,-4,0,0,1,1,0,0,0,0.555555556,0.642857143
129,4,1065.688198,18,0,0,1,0,1,0,0,0.333333333,0
53,41,265.912564,-3,0,1,1,1,0,0,0,1.375,0.904761905
194,38,1698.110688,24,0,0,1,0,0,0,1,0.035714286,0.055555556
122,3,908.840734,-17,1,1,1,0,0,1,0,0.36,0.034482759
45,7,173.11296,2,0,0,0,0,0,1,0,0.363636364,0.416666667
117,14,875.322395,-13,0,0,1,0,1,0,0,0.321428571,0.833333333
104,14,685.356058,-9,0,1,1,0,1,0,0,0.181818182,0.043478261
126,38,856.955197,-4,0,1,1,1,0,0,0,1,0.52173913
92,25,707.170628,11,0,1,1,1,0,0,0,1.444444444,0.545454545
143,7,1037.942345,-1,0,1,1,0,0,0,1,0.1875,0.55
174,9,1282.10255,9,0,0,1,1,0,0,0,0.6,0.555555556
191,4,1645.838101,31,1,0,0,0,0,1,0,0.25,1
85,15,603.134032,4,0,0,1,0,0,0,1,0.925925926,0.111111111
87,23,637.097868,-11,0,0,1,0,1,0,0,0.25,1
141,6,989.849845,-4,0,0,1,0,0,0,1,0.470588235,0.909090909
78,36,390.388606,-5,1,1,1,1,0,0,0,0.461538462,0.913043478
100,26,737.983952,14,1,0,1,1,0,0,0,0.72,1.111111111
209,8,1772.406556,35,0,1,0,0,0,1,0,0.818181818,0.714285714
199,9,1545.824818,-28,1,1,1,0,1,0,0,0.75,0.533333333
111,55,813.596649,-5,1,0,1,0,0,0,1,1,0.176470588
63,16,357.179769,-4,1,1,1,1,0,0,0,0.9375,1
108,10,908.840734,17,1,1,1,0,0,1,0,0.724137931,0.464285714
82,33,540.032558,-4,0,1,1,0,0,0,1,0.583333333,0.962962963
45,23,268.566588,3,0,0,1,0,1,0,0,0.529411765,1
138,14,1258.745502,20,0,0,1,1,0,0,0,0.153846154,0.222222222
304,9,2307.990415,-41,0,1,0,0,0,1,0,0.818181818,0.789473684
73,22,428.586941,-2,1,0,1,0,0,1,0,0.965517241,0.052631579
36,4,239.028769,-2,0,1,1,1,0,0,0,0.05,0.068965517
113,29,737.983952,-14,0,1,0,0,0,1,0,0.857142857,0.607142857
95,9,665.011421,11,0,1,0,0,0,1,0,0.428571429,0.615384615
53,17,369.14826,6,0,1,1,0,0,0,1,0.5,0.571428571
222,31,1617.638329,-28,1,1,0,0,0,1,0,0.620689655,0.6
121,9,989.849845,4,0,0,0,0,1,0,0,0.4,0.2
178,39,1545.824818,28,0,1,1,0,0,1,0,1.166666667,0.904761905
88,8,621.840567,0,0,1,1,0,0,0,1,0.307692308,0.764705882
285,2,2203.671424,-35,0,0,0,0,0,1,0,0.2,0.2
25,7,127.051774,2,0,1,1,0,1,0,0,0.333333333,0.533333333
237,3,1756.535367,-32,0,0,1,0,0,1,0,0.32,0.466666667
41,17,267.533473,-4,0,1,1,0,0,1,0,0.25,0.454545455
88,17,707.170628,11,1,0,1,1,0,0,0,0.5,0.535714286
123,5,778.17093,-11,1,1,0,0,0,0,1,0.923076923,0.303030303
237,11,1886.742458,-35,1,1,0,0,1,0,0,0.24,0.125
49,36,268.566588,3,1,1,1,1,0,0,0,1.1,0.210526316
184,18,1545.824818,28,0,1,1,0,1,0,0,0.5,0.827586207
296,6,2400.465137,47,0,0,0,1,0,0,0,0.909090909,1
89,22,665.011421,11,1,0,1,1,0,0,0,0.571428571,0.384615385
199,14,1767.800732,30,0,1,1,0,0,1,0,2,0.625
149,14,988.067443,-18,1,0,1,0,0,1,0,0.655172414,1.153846154
133,7,908.840734,-17,1,1,1,0,0,1,0,0.5,0.379310345
100,18,690.933963,0,0,0,1,0,0,1,0,0.818181818,0.285714286
276,21,2229.602875,41,0,1,1,1,0,0,0,0.833333333,0.8
264,16,2229.602875,41,0,1,1,0,1,0,0,0.666666667,0.833333333
295,19,2400.465137,47,0,0,0,1,0,0,0,1,1.076923077
90,11,624.238161,1,1,1,1,0,0,1,0,0.518518519,0.388888889
129,47,922.251162,7,0,1,1,1,0,0,0,0.352941176,1.083333333
100,23,737.983952,14,0,0,1,0,1,0,0,0.827586207,0.8
241,8,1756.535367,-32,0,0,1,1,0,0,0,0.32,0.555555556
186,17,1568.581857,27,1,1,1,1,0,0,0,0.0625,0.225806452
354,6,2700.614761,-51,0,0,1,0,0,0,1,0.636363636,0.125
157,25,1258.858834,24,0,1,0,0,1,0,0,0,0.724137931
109,31,884.177395,14,0,1,0,1,0,0,0,0.6,0.916666667
108,10,963.066921,15,0,0,1,0,0,0,1,0.4,0.388888889
72,13,420.795085,-6,0,0,1,0,0,1,0,0.272727273,0.291666667
143,16,1069.546709,-5,0,0,1,0,0,1,0,1.166666667,1.090909091
108,14,685.356058,-9,0,1,1,0,1,0,0,0.5,1
164,17,1223.650541,21,1,1,1,1,0,0,0,0.882352941,0.791666667
56,15,357.179769,-4,1,0,1,0,0,1,0,0.882352941,0.538461538
61,21,357.179769,4,0,1,1,1,0,0,0,0.8,0.9375
169,7,1545.824818,28,0,0,1,0,0,1,0,0.416666667,0.103448276
112,12,829.627338,16,1,0,1,0,1,0,0,0.72,1
162,18,1111.110824,-7,0,0,1,0,0,0,1,0.333333333,0.344827586
77,6,571.590207,10,1,0,1,1,0,0,0,0.428571429,0.714285714
105,5,685.356058,-9,0,0,1,0,1,0,0,0.7,0.65
139,12,1047.995729,7,0,0,0,1,0,0,0,0.461538462,0.5
154,30,1138.052053,-17,0,1,1,0,0,0,1,0,0.375
185,9,1479.580121,-25,1,1,1,1,0,0,0,0.875,0.105263158
118,12,946.311628,-8,0,0,1,0,0,1,0,0.461538462,0.333333333
129,12,1100.535857,10,0,1,0,0,0,0,1,0.7,0.894736842
64,17,420.795085,-6,0,0,1,1,0,0,0,1.2,0.625
97,13,737.983952,14,0,0,1,0,0,1,0,0.678571429,1
110,7,737.983952,-14,0,1,0,0,0,1,0,0.714285714,0.583333333
41,44,268.566588,3,1,0,0,0,0,0,1,0.823529412,0.588235294
268,9,2229.602875,41,0,1,0,0,0,1,0,0.833333333,1
142,11,1047.995729,7,0,1,0,0,1,0,0,0.416666667,0.466666667
319,31,2534.10135,-47,1,0,1,0,1,0,0,0.75,1.090909091
42,11,239.028769,-2,0,1,1,0,0,1,0,0.65,0.285714286
97,17,778.17093,11,1,0,1,0,1,0,0,0.333333333,0.9
78,12,523.519563,-7,0,1,0,0,0,1,0,0.416666667,0.484848485
127,22,989.849845,4,0,0,1,0,1,0,0,0.6,0.882352941
148,4,1118.837186,10,0,0,0,1,0,0,0,0.263157895,0.375
302,19,2282.194243,-42,1,0,1,1,0,0,0,0.461538462,0.538461538
52,23,369.14826,6,0,1,1,1,0,0,0,0.52173913,0.25
200,31,1886.742458,35,1,1,0,0,0,1,0,0.6,0.421052632
191,14,1411.273186,21,1,1,0,1,0,0,0,0.7,1
72,11,476.750766,-6,0,1,1,0,0,1,0,1.2,0.142857143
42,31,268.566588,-3,0,1,1,0,1,0,0,0.333333333,1.058823529
56,15,347.632429,-6,0,0,1,1,0,0,0,0.666666667,0.764705882
130,57,989.849845,-4,0,0,1,0,0,1,0,0.5625,0.666666667
144,37,1258.858834,24,0,1,1,1,0,0,0,0.578947368,0.714285714
258,42,1830.391981,-32,1,1,1,0,0,0,1,0.4,0.35
285,19,2218.181562,-37,0,1,1,0,0,1,0,0.769230769,0.9375
156,46,1118.565985,3,0,0,1,0,1,0,0,1,0.142857143
102,26,690.478391,-7,0,0,1,1,0,0,0,0.555555556,0.055555556
72,9,565.253694,2,0,1,0,0,0,0,1,0,0.3125
341,21,2518.463271,-45,0,0,1,1,0,0,0,0.692307692,1
334,13,2465.61664,-44,1,1,1,1,0,0,0,1.1,0.764705882
42,13,255.35434,4,0,0,1,1,0,0,0,0.75,0.5
67,14,394.782984,-7,0,0,1,0,0,1,0,0.416666667,0.785714286
316,14,2441.691932,-43,1,0,1,0,1,0,0,1,0.833333333
158,20,1283.600843,-22,1,0,0,0,0,1,0,0.8125,0.8
218,19,1550.496589,-29,0,1,0,1,0,0,0,0.866666667,0.433333333
111,13,767.854248,-13,1,0,1,0,1,0,0,0.222222222,0.111111111
127,13,943.656826,-8,1,1,1,0,1,0,0,0.96,0
128,46,915.2794,-3,0,0,1,1,0,0,0,0.875,0.166666667
136,35,1202.491246,20,1,0,1,0,0,1,0,0.48,0.857142857
116,14,946.311628,8,0,0,0,0,0,1,0,0.444444444,0.818181818
167,13,1223.650541,-21,1,1,0,0,0,1,0,0,0.5625
61,8,357.179769,4,0,0,0,0,1,0,0,0.7,0.133333333
144,38,1047.995729,7,0,0,0,0,0,1,0,0.307692308,0.25
135,37,1010.233246,5,0,1,0,0,0,1,0,0.466666667,1.25
68,16,388.846635,-3,0,1,1,1,0,0,0,0.857142857,0.696969697
225,27,1583.865007,-26,0,0,1,0,0,1,0,0.636363636,0.695652174
166,16,1282.10255,-9,0,0,1,0,1,0,0,0.7,0.388888889
123,22,943.813088,13,1,0,1,0,1,0,0,0.777777778,0.545454545
315,15,2465.61664,-44,1,1,1,0,0,0,1,0.666666667,0.764705882
